"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Your chosen pink moon phase - FS10-PK-4D-TK","FS10-PK-4D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-5A-TK","FS10-PK-5A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-5D-TK","FS10-PK-5D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-6A-TK","FS10-PK-6A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-6D-TK","FS10-PK-6D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-7A-TK","FS10-PK-7A-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-7D-TK","FS10-PK-7D-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-CA-TK","FS10-PK-CA-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-CD-TK","FS10-PK-CD-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-LE-TK","FS10-PK-LE-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-NL-TK","FS10-PK-NL-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen pink moon phase - FS10-PK-PL-TK","FS10-PK-PL-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen drop - FS10-PLANET-PLUTO","FS10-PLANET-PLUTO","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS10-SE-TK","FS10-SE-THICK","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.65000","","","","","7.05000","","Moonglow US","","4.65000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-1A","FS13-1A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.35387","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-1D","FS13-1D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.36613","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-2A","FS13-2A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.34008","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-2D","FS13-2D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.33846","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-3A","FS13-3A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.35985","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-3D","FS13-3D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.36286","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-4A","FS13-4A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.36609","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-4D","FS13-4D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.34588","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-5A","FS13-5A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.33622","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-5D","FS13-5D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.35687","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-6A","FS13-6A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.36061","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-6D","FS13-6D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.36577","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-7A","FS13-7A","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.40328","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-7D","FS13-7D","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.40294","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-CA","FS13-CA","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.39202","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-CD","FS13-CD","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.38565","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-LE","FS13-LE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.23965","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-NL","FS13-NL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.41447","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-PL","FS13-PL","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.39918","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - FS13-SE","FS13-SE","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","4.73000","","","","","7.23686","","Moonglow US","","4.73000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - MD-MINI-SE-PINKISH","MD-MINI-SE-PINKISH","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.50000","","","","","5.31000","","Moonglow US","","3.50000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Your chosen moon phase - MD-REG-SE-PINKISH","MD-REG-SE-PINKISH","Moondrops","Stocked product","False","","","","","0.00000","-100","False","True","3.57000","","","","","5.41000","","Moonglow US","","3.57000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","","True"
"Pink Moon Birthstone Satellite - June - Light Amethyst","MP10-010-SP-(JUNE) + CH-001-SS-16-20 + MINI-MD-PK","Default Category","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Mini Five Moon Gold pendant","MP10-013-GP","Pendants","Stocked product","False","","","","","0.00000","-100","False","True","87.13000","360.00000","390.00000","","","132.11000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","Offline","True"
"Mini Five Moon Rose Gold pendant","MP10-013-RGP","Pendants","Stocked product","False","","","","","0.00000","-100","False","True","108.93000","390.00000","420.00000","","","165.16000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","Offline","True"
"Mini Five Moon Silver pendant","MP10-013-SP","Pendants","Stocked product","False","","","","","0.00000","-100","False","True","27.78000","250.00000","265.00000","","","42.12000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","","","False","False","","Offline","True"
"Pink Moon Stella Necklace in Gold - Pisces","ASTRO-YG-Pisces + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Aries","ASTRO-YG-Aries + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Taurus","ASTRO-YG-Taurus + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Gemini","ASTRO-YG-Gemini + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Cancer","ASTRO-YG-Cancer + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Leo","ASTRO-YG-Leo + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Virgo","ASTRO-YG-Virgo + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
"Pink Moon Stella Necklace in Gold - Libra","ASTRO-YG-Libra + FS10-PINK","Default Category","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","True","","","True"
