"ProductName","Location","Sublocation","Serial","Quantity"
"Classic in pewter with black swarovski - 5D","Queen Vic","","","7.00000"
"Classic in pewter with black swarovski - 6A","Coolum","","","4.00000"
"Classic in pewter with black swarovski - 6A","Eumundi","","","16.00000"
"Classic in pewter with black swarovski - 6A","Moonglow HQ","","","192.00000"
"Classic in pewter with black swarovski - 6A","Queen Vic","","","5.00000"
"Classic in pewter with black swarovski - 6D","Coolum","","","7.00000"
"Classic in pewter with black swarovski - 6D","Eumundi","","","12.00000"
"Classic in pewter with black swarovski - 6D","Moonglow HQ","","","163.00000"
"Classic in pewter with black swarovski - 6D","Queen Vic","","","4.00000"
"Classic in pewter with black swarovski - 7A","Coolum","","","5.00000"
"Classic in pewter with black swarovski - 7A","Eumundi","","","10.00000"
"Classic in pewter with black swarovski - 7A","Moonglow HQ","","","180.00000"
"Classic in pewter with black swarovski - 7A","Queen Vic","","","5.00000"
"Classic in pewter with black swarovski - 7D","Coolum","","","5.00000"
"Classic in pewter with black swarovski - 7D","Eumundi","","","6.00000"
"Classic in pewter with black swarovski - 7D","Moonglow HQ","","","111.00000"
"Classic in pewter with black swarovski - 7D","Queen Vic","","","4.00000"
"Classic in pewter with black swarovski - CA","Coolum","","","6.00000"
"Classic in pewter with black swarovski - CA","Eumundi","","","15.00000"
"Classic in pewter with black swarovski - CA","Moonglow HQ","","","185.00000"
"Classic in pewter with black swarovski - CA","Queen Vic","","","5.00000"
"Classic in pewter with black swarovski - CD","Coolum","","","7.00000"
"Classic in pewter with black swarovski - CD","Eumundi","","","12.00000"
"Classic in pewter with black swarovski - CD","Moonglow HQ","","","198.00000"
"Classic in pewter with black swarovski - CD","Queen Vic","","","4.00000"
"Classic in pewter with black swarovski - LE","Moonglow HQ","","","49.00000"
"Classic in pewter with black swarovski - NH- 1A","Moonglow HQ","","","28.00000"
"Classic in pewter with black swarovski - NH- 1D","Moonglow HQ","","","30.00000"
"Classic in pewter with black swarovski - NH- 2A","Moonglow HQ","","","28.00000"
"Classic in pewter with black swarovski - NH- 2D","Moonglow HQ","","","25.00000"
"Classic in pewter with black swarovski - NH- 3A","Moonglow HQ","","","63.00000"
"Classic in pewter with black swarovski - NH- 3D","Moonglow HQ","","","26.00000"
"Classic in pewter with black swarovski - NH- 4A","Moonglow HQ","","","22.00000"
"Classic in pewter with black swarovski - NH- 4D","Moonglow HQ","","","30.00000"
"Classic in pewter with black swarovski - NH- 5A","Moonglow HQ","","","31.00000"
"Classic in pewter with black swarovski - NH- 5D","Moonglow HQ","","","30.00000"
"Classic in pewter with black swarovski - NH- 6A","Moonglow HQ","","","28.00000"
"Classic in pewter with black swarovski - NH- 6D","Moonglow HQ","","","29.00000"
"Classic in pewter with black swarovski - NH- 7A","Moonglow HQ","","","36.00000"
"Classic in pewter with black swarovski - NH- 7D","Moonglow HQ","","","41.00000"
"Classic in pewter with black swarovski - NH- CA","Moonglow HQ","","","30.00000"
"Classic in pewter with black swarovski - NH- CD","Moonglow HQ","","","29.00000"
"Classic in pewter with black swarovski - NH- LE","Moonglow HQ","","","10.00000"
"Classic in pewter with black swarovski - NH- NL","Moonglow HQ","","","27.00000"
"Classic in pewter with black swarovski - NH- PL","Moonglow HQ","","","43.00000"
"Classic in pewter with black swarovski - NH- SE","Moonglow HQ","","","9.00000"
"Classic in pewter with black swarovski - NL","Coolum","","","3.00000"
"Classic in pewter with black swarovski - NL","Eumundi","","","5.00000"
"Classic in pewter with black swarovski - NL","Moonglow HQ","","","181.00000"
"Classic in pewter with black swarovski - NL","Queen Vic","","","4.00000"
"Classic in pewter with black swarovski - PL","Coolum","","","6.00000"
"Classic in pewter with black swarovski - PL","Eumundi","","","15.00000"
"Classic in pewter with black swarovski - PL","Moonglow HQ","","","236.00000"
"Classic in pewter with black swarovski - PL","Queen Vic","","","7.00000"
"Classic in pewter with black swarovski - SE","Moonglow HQ","","","60.00000"
"Classic in pewter with black swarovski - SE","Queen Vic","","","2.00000"
"Classic in silver pendant","Eumundi","","","4.00000"
"Classic in silver pendant","Fremantle","","","-1.00000"
"Classic in silver pendant","Moonglow HQ","","","1.00000"
"Classic in silver pendant","Queen Vic","","","3.00000"
"Classic Necklace Set","Moonglow HQ","","","-7.00000"
"Classic Necklace With Black Crystal - 18"" Pewter Chain","Fremantle","","","-2.00000"
"Classic Necklace With Black Crystal - 18"" Pewter Chain","Moonglow HQ","","","-18.00000"
"Classic Necklace With Black Crystal - 20"" Pewter Chain","Fremantle","","","-1.00000"
"Classic Necklace With Black Crystal - No Chain","Fremantle","","","-2.00000"
"Classic Necklace With Black Crystal - No Chain","Queen Vic","","","-2.00000"
"Classic Necklace With Black Crystal - Slip knot cord 1mm","Fremantle","","","-1.00000"
"Classic Necklace With Black Crystal - Slip knot cord 1mm","Moonglow HQ","","","-7.00000"
"CM10-007-RGP-2R - NON MAG","Moonglow HQ","","","50.00000"
"CM10-007-SP-2R - NON MAG","Moonglow HQ","","","28.00000"
"CM10-007-SP-2R - NON MAG","Travel","","","50.00000"
"Cord 1mm","Coolum","","","-6.00000"
"Cord 1mm","Eumundi","","","41.00000"
"Cord 1mm","Fremantle","","","57.00000"
"Cord 1mm","Moonglow HQ","","","115.00000"
"Cord 1mm","New Zealand","","","78.00000"
"Cord 1mm","Queen Vic","","","57.00000"
"Cord 1mm","Travel","","","29.00000"
"Cord 2mm","Coolum","","","6.00000"
"Cord 2mm","Eumundi","","","36.00000"
"Cord 2mm","Fremantle","","","70.00000"
"Cord 2mm","Moonglow HQ","","","67.00000"
"Cord 2mm","New Zealand","","","99.00000"
"Cord 2mm","Queen Vic","","","123.00000"
"Cosmic Spiral Ring in Gold - Size 6","Coolum","","","2.00000"
"Cosmic Spiral Ring in Gold - Size 6","Coolum Shop","","","-1.00000"
"Cosmic Spiral Ring in Gold - Size 6","Fremantle","","","1.00000"
"Cosmic Spiral Ring in Gold - Size 6","Moonglow HQ","","","-4.00000"
"Cosmic Spiral Ring in Gold - Size 6","New Zealand","","","3.00000"
"Cosmic Spiral Ring in Gold - Size 6","Travel","","","6.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","Coolum","","","-1.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","Eumundi","","","6.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","Fremantle","","","10.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","Moonglow HQ","","","5.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","New Zealand","","","9.00000"
"Cosmic Spiral Ring in Rhodium - Size 6","Travel","","","5.00000"
"Cosmic Spiral Ring in Rhodium - Size 8","Moonglow HQ","","","-1.00000"
"Cosmic Spiral Ring in Rhodium - Size 9","Moonglow HQ","","","-2.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","Coolum","","","9.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","Eumundi","","","26.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","Fremantle","","","10.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","Moonglow HQ","","","78.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","New Zealand","","","10.00000"
"Cosmic Spiral Ring in Rose Gold - Size 6","Queen Vic","","","3.00000"
"Cosmos Mini Simplicity Necklace - Earth","Moonglow HQ","","","4.00000"
"Cosmos Mini Simplicity Necklace - Jupiter","Moonglow HQ","","","3.00000"
"Cosmos Mini Simplicity Necklace - Mars","Moonglow HQ","","","4.00000"
"Cosmos Mini Simplicity Necklace - Mercury","Moonglow HQ","","","1.00000"
"Cosmos Mini Simplicity Necklace - Neptune","Moonglow HQ","","","3.00000"
"Cosmos Mini Simplicity Necklace - Pluto","Moonglow HQ","","","3.00000"
"Cosmos Mini Simplicity Necklace - Saturn","Moonglow HQ","","","2.00000"
"Cosmos Mini Simplicity Necklace - Uranus","Moonglow HQ","","","3.00000"
"Cosmos Mini Simplicity Necklace - Venus","Moonglow HQ","","","4.00000"
"Cosmos Mini Simplicity Pendant - Saturn / 16-20” Sterling Silver","Moonglow HQ","","","3.00000"
"Cosmos Mini Simplicity Pendant - Uranus / Pendant Only","Moonglow HQ","","","1.00000"
"Cream Envelopes, branded","Coolum","","","200.00000"
"Cream Envelopes, branded","Eumundi","","","250.00000"
"Cream Envelopes, branded","Fremantle","","","250.00000"
"Cream Envelopes, branded","Moonglow HQ","","","1580.00000"
"Cream Envelopes, branded","Queen Vic","","","200.00000"
"Cream Envelopes, branded","Travel","","","375.00000"
"Crepuscule Cuff in Gold","Moonglow HQ","","","3.00000"
"Custom","Travel","","","-1.00000"
"Custom sale","Coolum Shop","","","-1.00000"
"Custom sale","Travel","","","-1.00000"
"Customer upgrade RG mini simp no chain -> RG spiral ring","Fremantle","","","-1.00000"
"Difference for reg bracelet","New Zealand","","","-1.00000"
"Double Moon Pallene Bracelet","Coolum","","","1.00000"
"Double Moon Pallene Bracelet","Eumundi","","","10.00000"
"Double Moon Pallene Bracelet","Fremantle","","","4.00000"
"Double Moon Pallene Bracelet","Moonglow HQ","","","8.00000"
"Double Moon Pallene Bracelet","Queen Vic","","","6.00000"
"Double Moon Pallene Bracelet","Travel","","","3.00000"
"Double Moon Pallene Bracelet","Travel 2-Melbourne Show","","","1.00000"
"Double Moon Pallene Bracelet in Gold","Coolum","","","2.00000"
"Double Moon Pallene Bracelet in Gold","Eumundi","","","9.00000"
"Double Moon Pallene Bracelet in Gold","Fremantle","","","3.00000"
"Double Moon Pallene Bracelet in Gold","Moonglow HQ","","","6.00000"
"Double Moon Pallene Bracelet in Gold","New Zealand","","","10.00000"
"Double Moon Pallene Bracelet in Gold","Queen Vic","","","1.00000"
"Double Moon Pallene Bracelet in Gold","Travel","","","3.00000"
"Double Moon Pallene Bracelet in Gold","Travel 2-Melbourne Show","","","3.00000"
"Double Moon Pallene Bracelet in Rose Gold","Coolum","","","12.00000"
"Double Moon Pallene Bracelet in Rose Gold","Eumundi","","","7.00000"
"Double Moon Pallene Bracelet in Rose Gold","Fremantle","","","7.00000"
"Double Moon Pallene Bracelet in Rose Gold","Moonglow HQ","","","20.00000"
"Double Moon Pallene Bracelet in Rose Gold","New Zealand","","","4.00000"
"Double Moon Pallene Bracelet in Rose Gold","Queen Vic","","","3.00000"
"Double Moon Pallene Bracelet in Rose Gold","Travel","","","7.00000"
"Double Moon Satellite Rose Gold","Coolum","","","1.00000"
"Dragon","Coolum","","","-1.00000"
"Dragon","Travel","","","-2.00000"
"dragon + ROLO","Queen Vic","","","-1.00000"
"dragon pendant on cord","Queen Vic","","","-1.00000"
"Earring hooks in rose gold, pairs","Eumundi","","","6.00000"
"Earring hooks in rose gold, pairs","Moonglow HQ","","","9.00000"
"Earring hooks in rose gold, pairs","New Zealand","","","3.00000"
"Earring hooks in rose gold, pairs","Queen Vic","","","5.00000"
"Earring hooks in silver, pairs","Eumundi","","","7.00000"
"Earring hooks in silver, pairs","Moonglow HQ","","","13.00000"
"Earring hooks in silver, pairs","New Zealand","","","3.00000"
"Earring hooks in silver, pairs","Queen Vic","","","4.00000"
"Earring hooks in yellow gold, pairs","Eumundi","","","1.00000"
"Earring hooks in yellow gold, pairs","Moonglow HQ","","","23.00000"
"Earring hooks in yellow gold, pairs","New Zealand","","","4.00000"
"Earring hooks in yellow gold, pairs","Queen Vic","","","5.00000"
"Earthglow Mini Silver Pendant","Moonglow HQ","","","7.00000"
"Eccentricity","New Zealand","","","-1.00000"
"Eccentricity round ring silver pendant","Coolum","","","2.00000"
"Eccentricity round ring silver pendant","Eumundi","","","3.00000"
"Eccentricity round ring silver pendant","Moonglow HQ","","","9.00000"
"Eccentricity round ring silver pendant","New Zealand","","","3.00000"
"Eccentricity round ring silver pendant","Queen Vic","","","9.00000"
"Eccentricity round ring silver pendant","Travel","","","4.00000"
"Eccentricity round ring silver pendant","Travel 2-Melbourne Show","","","1.00000"
"Eccentricity with 1 drop silver necklace on sterling silver chain","Travel","","","-1.00000"
"Eclipse (disk) silver necklace","Coolum","","","8.00000"
"Eclipse (disk) silver necklace","Moonglow HQ","","","1.00000"
"Eclipse (disk) silver necklace","Queen Vic","","","5.00000"
"Empty Gold Locket - NO CHAIN & NO MOONS","Queen Vic","","","-1.00000"
"Empty Gold Locket - NO CHAIN & NO MOONS","Travel","","","-1.00000"
"Empty Large Stainless Steel Locket - NO CHAIN & NO MOONS","Travel","","","-1.00000"
"Engraved tag gold","Travel","","","-2.00000"
"Engraving","Coolum","","","-7.00000"
"Engraving","Moonglow HQ","","","-4.00000"
"Engraving Letters","Moonglow HQ","","","6012.00000"
"Engraving Letters","New Zealand","","","9305.00000"
"Envelope stacks","Travel","","","1500.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Coolum","","","-1.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Eumundi","","","-3.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Fremantle","","","-3.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Moonglow HQ","","","-1.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Queen Vic","","","-1.00000"
"errorMini Rose Gold Simplicity Pendant - 16-20” Rose Gold","Travel","","","-1.00000"
"errorMini Rose Gold Simplicity Pendant - Slip knot cord 1mm","New Zealand","","","-1.00000"
"errorMini Rose Gold Simplicity Pendant - Slip knot cord 1mm","Travel","","","-2.00000"
"errorMini Usambara Pendant in Gold - 16-20” Gold","Moonglow HQ","","","-25.00000"
"errorMoon Cross Pendant - Slip knot cord 1mm","Coolum","","","-1.00000"
"Exchange silver two drop necklace to yellow gold, paid the difference","Cairns","","","-1.00000"
"Express shipping","Moonglow HQ","","","-3.00000"
"Extra $10 paid to match sheet price for silver bangle (85 on pos, 95 on price list, sold for 95)","Fremantle","","","-1.00000"
"Extra $5 for blade chain on meteor bc it was charged at $95","Travel","","","-1.00000"
"Extra as $150 was charged for moonspin on blaze chain","Travel","","","-1.00000"
"Extra for the blaze chain in stainless steel","Travel","","","-1.00000"
"Extra long Stainless Steel Link Chain","Eumundi","","","28.00000"
"Extra long Stainless Steel Link Chain","Moonglow HQ","","","105.00000"
"Extra long Stainless Steel Link Chain","New Zealand","","","4.00000"
"Extra long Stainless Steel Link Chain","Travel","","","-1.00000"
"Extra Mini Moon 2D","Coolum","","","-1.00000"
"Extra silver chain","Travel","","","-1.00000"
"Fairy Pendant","Moonglow HQ","","","-1.00000"
"Fairy pendant with stainless steel chain (staff discount)","Travel","","","-1.00000"
"Fairy pewter pendant","Coolum","","","7.00000"
"Fairy pewter pendant","Eumundi","","","10.00000"
"Fairy pewter pendant","Fremantle","","","3.00000"
"Fairy pewter pendant","Queen Vic","","","1.00000"
"Fairy pewter pendant","Travel","","","-2.00000"
"Fairy pewter pendant","Travel 2-Melbourne Show","","","1.00000"
"Family Eccentricity Necklace in Silver - 16-20” Sterling Silver","New Zealand","","","-1.00000"
"Family Locket in Gold - Pendant Only","Eumundi","","","-1.00000"
"Family Locket in Rose Gold - Pendant Only","Fremantle","","","-1.00000"
"Family Locket Necklace in Stainless Steel - 21-24” Stainless Rolo","Moonglow HQ","","","3.00000"
"Family Locket Pendant in Stainless Steel - Pendant Only","Eumundi","","","-2.00000"
"Family Locket Pendant in Stainless Steel - Pendant Only","Fremantle","","","-1.00000"
"Family Locket Pendant in Stainless Steel - Pendant Only","Travel","","","-1.00000"
"Figaro Necklace in Gold","Moonglow HQ","","","2.00000"
"Figaro Necklace in Gold","Queen Vic","","","3.00000"
"Figaro Necklace in Stainless Steel","Eumundi","","","2.00000"
"Figaro Necklace in Stainless Steel","Fremantle","","","-1.00000"
"Figaro Necklace in Stainless Steel","Moonglow HQ","","","3.00000"
"Five Moon Bracelet in Stainless Steel","Eumundi","","","4.00000"
"Five Moon Bracelet in Stainless Steel","Fremantle","","","6.00000"
"Five Moon Bracelet in Stainless Steel","Queen Vic","","","7.00000"
"Five Moon Bracelet in Stainless Steel","Travel","","","1.00000"
"Five Moon Pallene bracelet Gold","Moonglow HQ","","","-1.00000"
"Five Moon Pendant in Gold - 16-20” Gold","Coolum","","","-1.00000"
"Five Moon Pendant in Gold - 16-20” Gold","Travel","","","1.00000"
"Five Moon Pendant in Silver - Pendant Only","Moonglow HQ","","","8.00000"
"Five Moon Pendant in Silver - Pendant Only","Travel","","","-1.00000"
"Five Moon Pendant in Silver - Slip knot cord 1mm","Moonglow HQ","","","-1.00000"
"Five Moon Pleiades Bracelet in Gold","Moonglow HQ","","","1.00000"
"Four Moon Bracelet in Stainless Steel","Eumundi","","","7.00000"
"Four Moon Bracelet in Stainless Steel","Fremantle","","","4.00000"
"Four Moon Bracelet in Stainless Steel","Moonglow HQ","","","-1.00000"
"Four moon Pallene - Silver","New Zealand","","","-3.00000"
"Four Moon Pleiades Bracelet in Gold","Moonglow HQ","","","2.00000"
"Four Moon Pleiades Bracelet in Gold","Travel","","","3.00000"
"Funnel","Coolum","","","2.00000"
"Funnel","Eumundi","FUNNEL","","2.00000"
"Funnel","Fremantle","","","2.00000"
